payment_id,order_id,payment_date,amount_cents,channel
PM-010761,O-02414,2025-09-20,36890,Bank deposit
PM-010762,O-02414,2025-10-20,27740,Mobile money
PM-010763,O-02414,2025-10-26,18499,Mobile money
PM-010764,O-02414,2026-01-09,20046,Mobile money
PM-010765,O-02414,2026-02-20,43059,Mobile money
PM-010766,O-02415,2025-03-08,147927,Bank deposit
PM-010767,O-02415,2025-04-07,239836,Cash at site
PM-010768,O-02415,2025-05-26,320577,Cash at site
PM-010769,O-02415,2025-07-03,226466,Mobile money
PM-010770,O-02415,2025-05-10,285843,Cash at site
PM-010771,O-02415,2025-07-23,198146,Mobile money
PM-010772,O-02415,2025-07-10,162777,Mobile money
PM-010773,O-02416,2026-03-10,192601,Cash at site
PM-010774,O-02416,2026-03-18,223773,Cash at site
PM-010775,O-02416,2026-04-13,232663,Bank deposit
PM-010776,O-02416,2026-06-05,174636,Cash at site
PM-010777,O-02416,2026-08-30,128852,Mobile money
PM-010778,O-02416,2026-08-04,166752,Mobile money
PM-010779,O-02417,2025-03-21,272896,Cash at site
PM-010780,O-02417,2025-05-24,120174,Mobile money
PM-010781,O-02417,2025-07-07,191397,Bank deposit
PM-010782,O-02417,2025-05-27,287429,Cash at site
PM-010783,O-02417,2025-08-23,132491,Mobile money
PM-010784,O-02418,2026-03-04,549624,Mobile money
PM-010785,O-02418,2026-05-02,559189,Mobile money
PM-010786,O-02418,2026-04-29,595566,Mobile money
PM-010787,O-02418,2026-06-30,442141,Bank deposit
PM-010788,O-02418,2026-09-03,484529,Mobile money
PM-010789,O-02418,2026-07-10,285927,Cash at site
PM-010790,O-02419,2026-05-01,1656195,Bank deposit
PM-010791,O-02419,2026-08-04,861879,Bank deposit
PM-010792,O-02420,2025-08-15,698604,Mobile money
PM-010793,O-02420,2025-09-19,588678,Bank deposit
PM-010794,O-02420,2025-10-30,431374,Mobile money
PM-010795,O-02420,2026-02-14,291077,Mobile money
PM-010796,O-02421,2025-06-07,1374276,Mobile money
PM-010797,O-02421,2025-08-11,1111766,Mobile money
PM-010798,O-02422,2026-02-28,52785,Mobile money
PM-010799,O-02422,2026-03-26,34386,Bank deposit
PM-010800,O-02422,2026-05-07,46353,Mobile money
PM-010801,O-02422,2026-06-27,46408,Mobile money
PM-010802,O-02422,2026-06-28,42170,Bank deposit
PM-010803,O-02422,2026-09-09,29139,Bank deposit
PM-010804,O-02423,2025-04-28,126048,Bank deposit
PM-010805,O-02423,2025-06-02,181069,Cash at site
PM-010806,O-02423,2025-09-22,152747,Mobile money
PM-010807,O-02424,2025-09-09,64507,Cash at site
PM-010808,O-02424,2025-11-23,41012,Cash at site
PM-010809,O-02424,2026-01-05,57951,Bank deposit
PM-010810,O-02424,2025-12-28,43457,Cash at site
PM-010811,O-02425,2025-02-28,552903,Cash at site
PM-010812,O-02425,2025-03-19,423960,Mobile money
PM-010813,O-02425,2025-04-20,564540,Cash at site
PM-010814,O-02425,2025-05-23,463364,Cash at site
PM-010815,O-02425,2025-04-27,377108,Bank deposit
PM-010816,O-02425,2025-06-14,253192,Mobile money
PM-010817,O-02425,2025-08-05,446565,Mobile money
PM-010818,O-02426,2026-03-27,605913,Mobile money
PM-010819,O-02426,2026-06-20,424272,Cash at site
PM-010820,O-02426,2026-09-16,585950,Mobile money
PM-010821,O-02427,2025-08-11,493970,Cash at site
PM-010822,O-02427,2025-09-30,533922,Mobile money
PM-010823,O-02427,2025-10-31,393860,Cash at site
PM-010824,O-02427,2025-12-12,293662,Mobile money
PM-010825,O-02427,2026-01-20,409571,Bank deposit
PM-010826,O-02427,2026-01-14,301731,Bank deposit
PM-010827,O-02427,2025-12-06,522502,Mobile money
PM-010828,O-02428,2025-03-12,226640,Mobile money
PM-010829,O-02428,2025-04-23,174773,Bank deposit
PM-010830,O-02428,2025-06-21,198981,Mobile money
PM-010831,O-02428,2025-06-29,85303,Mobile money
PM-010832,O-02429,2026-05-22,608753,Mobile money
PM-010833,O-02429,2026-07-09,536318,Bank deposit
PM-010834,O-02430,2025-10-10,686458,Mobile money
PM-010835,O-02430,2025-12-15,504103,Mobile money
PM-010836,O-02430,2026-01-02,327115,Mobile money
PM-010837,O-02431,2025-11-01,937467,Mobile money
PM-010838,O-02431,2026-02-19,529376,Mobile money
PM-010839,O-02432,2026-03-14,664399,Mobile money
PM-010840,O-02432,2026-05-15,780898,Mobile money
PM-010841,O-02432,2026-09-06,522889,Bank deposit
PM-010842,O-02433,2025-02-11,171769,Mobile money
PM-010843,O-02433,2025-03-10,206794,Mobile money
PM-010844,O-02433,2025-04-07,99804,Mobile money
PM-010845,O-02433,2025-04-18,90301,Mobile money
PM-010846,O-02433,2025-06-08,189746,Mobile money
PM-010847,O-02433,2025-07-08,199400,Mobile money
PM-010848,O-02433,2025-07-11,114401,Bank deposit
PM-010849,O-02434,2025-08-15,28320,Mobile money
PM-010850,O-02434,2025-11-14,30468,Mobile money
PM-010851,O-02434,2025-10-24,33453,Bank deposit
PM-010852,O-02434,2026-01-25,52636,Mobile money
PM-010853,O-02436,2026-04-17,274871,Cash at site
PM-010854,O-02436,2026-07-08,168561,Mobile money
PM-010855,O-02436,2026-07-21,150431,Mobile money
PM-010856,O-02437,2026-02-19,9235,Cash at site
PM-010857,O-02437,2026-03-28,9835,Mobile money
PM-010858,O-02437,2026-04-29,11821,Mobile money
PM-010859,O-02437,2026-05-20,11769,Cash at site
PM-010860,O-02437,2026-04-28,6205,Mobile money
PM-010861,O-02437,2026-09-13,13723,Cash at site
PM-010862,O-02437,2026-11-03,8830,Cash at site
PM-010863,O-02438,2025-04-11,5102,Mobile money
PM-010864,O-02438,2025-05-27,5155,Mobile money
PM-010865,O-02438,2025-08-03,4537,Mobile money
PM-010866,O-02439,2026-02-26,17062,Mobile money
PM-010867,O-02439,2026-03-04,17893,Bank deposit
PM-010868,O-02439,2026-03-16,12438,Cash at site
PM-010869,O-02439,2026-06-08,14009,Cash at site
PM-010870,O-02439,2026-05-02,20366,Mobile money
PM-010871,O-02439,2026-05-14,14564,Mobile money
PM-010872,O-02439,2026-06-12,29641,Mobile money
PM-010873,O-02440,2025-04-08,42874,Mobile money
PM-010874,O-02440,2025-05-03,26669,Cash at site
PM-010875,O-02440,2025-09-25,29202,Mobile money
PM-010876,O-02441,2025-08-23,4482,Mobile money
PM-010877,O-02441,2025-08-29,3047,Mobile money
PM-010878,O-02441,2025-10-01,2595,Cash at site
PM-010879,O-02441,2025-10-07,2182,Mobile money
PM-010880,O-02441,2026-01-22,4049,Mobile money
PM-010881,O-02441,2026-03-09,3465,Mobile money
PM-010882,O-02442,2025-03-19,135643,Cash at site
PM-010883,O-02442,2025-05-11,116351,Mobile money
PM-010884,O-02442,2025-08-20,127907,Cash at site
PM-010885,O-02442,2025-06-25,125171,Bank deposit
PM-010886,O-02444,2026-02-24,25836,Cash at site
PM-010887,O-02444,2026-04-25,28109,Mobile money
PM-010888,O-02444,2026-05-07,15363,Bank deposit
PM-010889,O-02444,2026-06-09,14985,Mobile money
PM-010890,O-02444,2026-06-19,29821,Mobile money
PM-010891,O-02444,2026-10-11,23258,Bank deposit
PM-010892,O-02446,2025-03-15,46559,Cash at site
PM-010893,O-02446,2025-04-17,90544,Cash at site
PM-010894,O-02446,2025-05-14,69201,Mobile money
PM-010895,O-02446,2025-06-12,98091,Bank deposit
PM-010896,O-02446,2025-08-11,85334,Mobile money
PM-010897,O-02446,2025-08-21,44214,Cash at site
PM-010898,O-02446,2025-09-29,80867,Mobile money
PM-010899,O-02447,2025-08-17,94169,Mobile money
PM-010900,O-02447,2025-10-11,121343,Bank deposit
PM-010901,O-02447,2025-11-26,165471,Mobile money
PM-010902,O-02447,2025-10-28,63388,Cash at site
PM-010903,O-02447,2025-12-11,170154,Cash at site
PM-010904,O-02447,2025-12-16,82480,Mobile money
PM-010905,O-02448,2026-03-10,22685,Bank deposit
PM-010906,O-02448,2026-03-07,15357,Mobile money
PM-010907,O-02448,2026-04-26,17194,Mobile money
PM-010908,O-02448,2026-04-11,20266,Mobile money
PM-010909,O-02448,2026-05-18,29325,Bank deposit
PM-010910,O-02448,2026-08-30,24842,Bank deposit
PM-010911,O-02448,2026-09-11,12531,Bank deposit
PM-010912,O-02449,2025-10-09,355856,Mobile money
PM-010913,O-02449,2025-12-15,213110,Cash at site
PM-010914,O-02450,2026-06-21,118836,Mobile money
PM-010915,O-02450,2026-08-13,147930,Mobile money
PM-010916,O-02453,2025-03-09,45903,Cash at site
PM-010917,O-02453,2025-04-10,31078,Mobile money
PM-010918,O-02453,2025-05-01,44618,Cash at site
PM-010919,O-02453,2025-07-01,23415,Mobile money
PM-010920,O-02453,2025-07-23,25350,Mobile money
PM-010921,O-02453,2025-10-12,36818,Mobile money
PM-010922,O-02455,2025-03-08,17366,Mobile money
PM-010923,O-02455,2025-04-18,24716,Mobile money
PM-010924,O-02455,2025-05-21,15961,Mobile money
PM-010925,O-02455,2025-09-01,14325,Bank deposit
PM-010926,O-02456,2026-03-27,33547,Mobile money
PM-010927,O-02456,2026-05-24,31785,Cash at site
PM-010928,O-02456,2026-05-12,13592,Mobile money
PM-010929,O-02456,2026-08-17,15141,Mobile money
PM-010930,O-02456,2026-07-14,31625,Mobile money
PM-010931,O-02457,2025-09-13,237620,Mobile money
PM-010932,O-02457,2025-12-27,209751,Bank deposit
PM-010933,O-02457,2026-02-12,234618,Cash at site
PM-010934,O-02458,2025-09-08,6330,Mobile money
PM-010935,O-02458,2025-10-03,8909,Mobile money
PM-010936,O-02458,2025-10-06,8351,Mobile money
PM-010937,O-02458,2025-11-03,4911,Mobile money
PM-010938,O-02458,2025-11-17,6914,Mobile money
PM-010939,O-02459,2025-03-06,105300,Mobile money
PM-010940,O-02459,2025-03-31,99254,Mobile money
PM-010941,O-02459,2025-04-01,75084,Mobile money
PM-010942,O-02459,2025-05-19,52427,Mobile money
PM-010943,O-02459,2025-07-14,58222,Mobile money
PM-010944,O-02459,2025-10-21,96528,Mobile money
PM-010945,O-02460,2026-06-19,341814,Mobile money
PM-010946,O-02460,2026-09-02,330684,Cash at site
PM-010947,O-02461,2025-09-11,70846,Cash at site
PM-010948,O-02461,2025-11-21,33050,Mobile money
PM-010949,O-02462,2025-03-14,147400,Mobile money
PM-010950,O-02462,2025-04-29,148058,Mobile money
PM-010951,O-02462,2025-08-18,137807,Mobile money
PM-010952,O-02462,2025-06-06,153579,Mobile money
PM-010953,O-02463,2025-04-03,22138,Bank deposit
PM-010954,O-02463,2025-04-23,15983,Bank deposit
PM-010955,O-02463,2025-05-17,25503,Bank deposit
PM-010956,O-02463,2025-08-03,14428,Cash at site
PM-010957,O-02464,2025-08-13,50880,Bank deposit
PM-010958,O-02464,2025-10-22,64176,Cash at site
PM-010959,O-02464,2025-11-01,25408,Mobile money
PM-010960,O-02464,2026-01-16,57676,Mobile money
PM-010961,O-02464,2026-03-06,41946,Bank deposit
PM-010962,O-02465,2025-10-02,45312,Mobile money
PM-010963,O-02465,2025-10-08,65693,Cash at site
PM-010964,O-02465,2026-02-06,68095,Mobile money
PM-010965,O-02466,2026-02-21,4192,Cash at site
PM-010966,O-02466,2026-04-26,3524,Mobile money
PM-010967,O-02466,2026-04-12,3550,Cash at site
PM-010968,O-02466,2026-05-09,3293,Cash at site
PM-010969,O-02466,2026-05-19,2049,Cash at site
PM-010970,O-02466,2026-10-10,3378,Mobile money
PM-010971,O-02467,2025-02-25,151729,Mobile money
PM-010972,O-02467,2025-03-20,168206,Cash at site
PM-010973,O-02467,2025-06-03,138238,Mobile money
PM-010974,O-02467,2025-07-24,164696,Mobile money
PM-010975,O-02467,2025-06-16,215914,Mobile money
PM-010976,O-02468,2026-03-10,129553,Mobile money
PM-010977,O-02468,2026-03-31,54771,Bank deposit
PM-010978,O-02468,2026-08-06,82429,Mobile money
PM-010979,O-02468,2026-07-14,133987,Bank deposit
PM-010980,O-02469,2025-03-12,133641,Mobile money
PM-010981,O-02469,2025-05-28,73183,Mobile money
PM-010982,O-02469,2025-05-28,78765,Bank deposit
PM-010983,O-02469,2025-07-06,115789,Bank deposit
PM-010984,O-02471,2025-09-30,400123,Cash at site
PM-010985,O-02471,2025-12-01,187730,Cash at site
PM-010986,O-02471,2026-03-03,281387,Mobile money
PM-010987,O-02472,2025-04-03,210237,Mobile money
PM-010988,O-02472,2025-05-11,141715,Bank deposit
PM-010989,O-02472,2025-05-10,222333,Cash at site
PM-010990,O-02472,2025-06-27,140591,Bank deposit
PM-010991,O-02472,2025-09-17,125001,Bank deposit
PM-010992,O-02473,2026-05-05,118906,Mobile money
PM-010993,O-02473,2026-06-12,113698,Mobile money
PM-010994,O-02473,2026-09-01,71780,Mobile money
PM-010995,O-02474,2025-04-14,548398,Mobile money
PM-010996,O-02474,2025-05-23,485244,Mobile money
PM-010997,O-02474,2025-06-02,430670,Cash at site
PM-010998,O-02474,2025-10-29,515794,Bank deposit
PM-010999,O-02475,2025-02-24,543620,Mobile money
PM-011000,O-02475,2025-03-31,513294,Bank deposit
PM-011001,O-02475,2025-03-30,288868,Cash at site
PM-011002,O-02475,2025-06-16,479597,Bank deposit
PM-011003,O-02475,2025-07-16,343442,Mobile money
PM-011004,O-02475,2025-07-12,537188,Mobile money
PM-011005,O-02475,2025-09-12,235879,Mobile money
PM-011006,O-02476,2025-09-04,756130,Bank deposit
PM-011007,O-02476,2025-11-20,670878,Mobile money
PM-011008,O-02476,2026-01-20,1113152,Bank deposit
PM-011009,O-02477,2025-10-01,486335,Cash at site
PM-011010,O-02477,2026-03-16,1049098,Mobile money
PM-011011,O-02478,2025-03-05,206809,Mobile money
PM-011012,O-02478,2025-05-04,198095,Mobile money
PM-011013,O-02478,2025-07-16,161067,Bank deposit
PM-011014,O-02478,2025-07-29,256656,Mobile money
PM-011015,O-02478,2025-06-05,311037,Mobile money
PM-011016,O-02479,2025-08-24,120794,Mobile money
PM-011017,O-02479,2025-09-11,75692,Mobile money
PM-011018,O-02479,2025-10-31,101043,Mobile money
PM-011019,O-02479,2025-10-26,78509,Mobile money
PM-011020,O-02479,2025-10-25,85441,Cash at site
PM-011021,O-02479,2025-12-08,155364,Cash at site
PM-011022,O-02479,2025-12-31,78326,Bank deposit
PM-011023,O-02480,2026-04-02,100771,Mobile money
PM-011024,O-02480,2026-04-23,73911,Mobile money
PM-011025,O-02480,2026-07-22,40978,Mobile money
PM-011026,O-02480,2026-10-12,82066,Mobile money
PM-011027,O-02481,2025-11-05,655257,Mobile money
PM-011028,O-02481,2026-01-12,415116,Mobile money
PM-011029,O-02482,2025-04-17,93800,Cash at site
PM-011030,O-02482,2025-06-22,55193,Mobile money
PM-011031,O-02482,2025-07-19,68169,Mobile money
PM-011032,O-02482,2025-09-20,87422,Cash at site
PM-011033,O-02483,2026-02-22,28323,Mobile money
PM-011034,O-02483,2026-04-16,27781,Bank deposit
PM-011035,O-02483,2026-05-18,33940,Mobile money
PM-011036,O-02483,2026-06-08,26630,Cash at site
PM-011037,O-02484,2025-03-25,579355,Mobile money
PM-011038,O-02484,2025-05-02,553266,Cash at site
PM-011039,O-02484,2025-07-20,272625,Bank deposit
PM-011040,O-02484,2025-06-10,538115,Cash at site
PM-011041,O-02484,2025-09-09,510874,Mobile money
PM-011042,O-02485,2026-05-02,910831,Mobile money
PM-011043,O-02485,2026-09-01,964889,Cash at site
PM-011044,O-02486,2025-08-25,1043446,Mobile money
PM-011045,O-02486,2025-10-29,817254,Mobile money
PM-011046,O-02486,2025-10-16,935491,Mobile money
PM-011047,O-02486,2025-11-21,468079,Mobile money
PM-011048,O-02486,2026-01-09,1085363,Cash at site
PM-011049,O-02487,2025-05-06,641927,Mobile money
PM-011050,O-02487,2025-10-14,426156,Cash at site
PM-011051,O-02488,2025-08-23,349472,Mobile money
PM-011052,O-02488,2025-09-28,344592,Cash at site
PM-011053,O-02488,2025-09-21,434870,Cash at site
PM-011054,O-02488,2025-10-11,293015,Mobile money
PM-011055,O-02488,2025-12-13,390937,Mobile money
PM-011056,O-02488,2025-12-24,489523,Mobile money
PM-011057,O-02488,2026-03-07,276490,Bank deposit
PM-011058,O-02489,2025-04-24,1275454,Cash at site
PM-011059,O-02489,2025-10-30,1671510,Bank deposit
PM-011060,O-02490,2026-02-22,440375,Mobile money
PM-011061,O-02490,2026-03-05,474922,Cash at site
PM-011062,O-02490,2026-05-25,678236,Cash at site
PM-011063,O-02490,2026-04-18,461293,Cash at site
PM-011064,O-02490,2026-08-14,564149,Mobile money
PM-011065,O-02490,2026-10-28,789073,Mobile money
PM-011066,O-02491,2025-08-08,391110,Mobile money
PM-011067,O-02491,2025-09-29,524337,Mobile money
PM-011068,O-02491,2025-11-23,245736,Mobile money
PM-011069,O-02491,2025-12-26,521117,Mobile money
PM-011070,O-02491,2026-03-31,352180,Mobile money
PM-011071,O-02492,2026-03-07,150493,Mobile money
PM-011072,O-02492,2026-04-15,161744,Bank deposit
PM-011073,O-02492,2026-05-02,177760,Mobile money
PM-011074,O-02492,2026-05-03,326830,Bank deposit
PM-011075,O-02492,2026-06-10,143275,Cash at site
PM-011076,O-02492,2026-07-25,174992,Mobile money
PM-011077,O-02492,2026-07-20,343248,Mobile money
PM-011078,O-02493,2025-03-19,98832,Mobile money
PM-011079,O-02493,2025-04-19,108185,Bank deposit
PM-011080,O-02493,2025-05-16,105638,Mobile money
PM-011081,O-02493,2025-06-15,113119,Cash at site
PM-011082,O-02493,2025-08-03,136140,Cash at site
PM-011083,O-02493,2025-09-15,81576,Mobile money
PM-011084,O-02494,2026-03-28,201068,Mobile money
PM-011085,O-02494,2026-05-08,106125,Mobile money
PM-011086,O-02494,2026-05-22,228909,Mobile money
PM-011087,O-02494,2026-08-23,148006,Cash at site
PM-011088,O-02495,2025-03-10,21574,Mobile money
PM-011089,O-02495,2025-04-25,17174,Mobile money
PM-011090,O-02495,2025-04-22,18173,Mobile money
PM-011091,O-02495,2025-06-22,35785,Mobile money
PM-011092,O-02495,2025-09-13,27145,Mobile money
PM-011093,O-02495,2025-06-10,15124,Cash at site
PM-011094,O-02496,2025-03-02,76811,Mobile money
PM-011095,O-02496,2025-03-26,66587,Cash at site
PM-011096,O-02496,2025-04-03,65667,Cash at site
PM-011097,O-02496,2025-04-27,64620,Mobile money
PM-011098,O-02496,2025-05-07,39555,Bank deposit
PM-011099,O-02496,2025-08-14,68335,Mobile money
PM-011100,O-02496,2025-06-10,68817,Bank deposit
PM-011101,O-02497,2025-09-21,64531,Mobile money
PM-011102,O-02497,2026-02-12,65635,Bank deposit
PM-011103,O-02498,2026-04-19,184605,Mobile money
PM-011104,O-02498,2026-09-05,175639,Bank deposit
PM-011105,O-02499,2026-05-18,374622,Mobile money
PM-011106,O-02499,2026-06-22,178753,Bank deposit
PM-011107,O-02500,2025-03-31,340165,Mobile money
PM-011108,O-02500,2025-05-12,390765,Mobile money
PM-011109,O-02500,2025-07-18,252002,Bank deposit
PM-011110,O-02501,2026-04-20,198218,Cash at site
PM-011111,O-02501,2026-05-29,88276,Cash at site
PM-011112,O-02501,2026-08-15,192590,Mobile money
PM-011113,O-02502,2025-04-08,203016,Cash at site
PM-011114,O-02502,2025-07-05,155258,Cash at site
PM-011115,O-02502,2025-08-10,92711,Bank deposit
PM-011116,O-02503,2025-08-31,67178,Cash at site
PM-011117,O-02503,2025-10-08,71624,Mobile money
PM-011118,O-02503,2025-10-30,89908,Mobile money
PM-011119,O-02503,2025-12-16,88454,Cash at site
PM-011120,O-02503,2025-11-14,114047,Mobile money
PM-011121,O-02503,2026-02-23,102865,Cash at site
PM-011122,O-02503,2026-02-08,81376,Cash at site
PM-011123,O-02504,2026-04-08,227151,Bank deposit
PM-011124,O-02504,2026-05-14,108846,Bank deposit
PM-011125,O-02504,2026-09-21,191138,Cash at site
PM-011126,O-02505,2025-02-23,187319,Bank deposit
PM-011127,O-02505,2025-05-29,133722,Mobile money
PM-011128,O-02505,2025-07-12,186628,Mobile money
PM-011129,O-02505,2025-07-25,171620,Cash at site
PM-011130,O-02506,2025-10-15,513689,Bank deposit
PM-011131,O-02506,2025-12-26,781095,Bank deposit
PM-011132,O-02508,2025-08-15,34905,Mobile money
PM-011133,O-02508,2025-10-13,39645,Mobile money
PM-011134,O-02508,2025-11-14,43027,Mobile money
PM-011135,O-02508,2025-10-31,29675,Mobile money
PM-011136,O-02508,2026-01-21,33690,Bank deposit
PM-011137,O-02508,2026-01-19,27439,Cash at site
PM-011138,O-02509,2025-04-22,30429,Cash at site
PM-011139,O-02509,2025-06-13,47499,Mobile money
PM-011140,O-02509,2025-07-04,63502,Mobile money
PM-011141,O-02509,2025-09-06,29384,Mobile money
PM-011142,O-02510,2025-03-17,119462,Mobile money
PM-011143,O-02510,2025-05-16,81927,Cash at site
PM-011144,O-02510,2025-05-01,110329,Mobile money
PM-011145,O-02510,2025-06-03,57225,Bank deposit
PM-011146,O-02510,2025-06-12,100034,Mobile money
PM-011147,O-02510,2025-08-14,57132,Cash at site
PM-011148,O-02511,2026-04-15,48619,Mobile money
PM-011149,O-02511,2026-09-17,44584,Cash at site
PM-011150,O-02512,2025-03-08,42591,Mobile money
PM-011151,O-02512,2025-05-12,68216,Cash at site
PM-011152,O-02512,2025-04-26,62812,Bank deposit
PM-011153,O-02512,2025-06-11,45429,Cash at site
