order_id,farmer_id,season,order_date,deadline,principal_cents,service_fee_cents,total_due_cents
O-02584,F-01315,2026A,2026-02-03,2026-09-30,823000,98760,921760
O-02585,F-01315,2025B,2025-07-24,2026-02-28,1226000,147120,1373120
O-02586,F-01315,2025A,2025-01-23,2025-09-30,1695500,203460,1898960
O-02587,F-01316,2025A,2025-01-31,2025-09-30,1080000,129600,1209600
O-02588,F-01316,2025B,2025-07-10,2026-02-28,1585000,190200,1775200
O-02589,F-01317,2025B,2025-08-10,2026-02-28,2026000,243120,2269120
O-02590,F-01317,2025A,2025-01-21,2025-09-30,377000,45240,422240
O-02591,F-01317,2026A,2026-01-12,2026-09-30,2397000,287640,2684640
O-02592,F-01318,2025B,2025-08-03,2026-02-28,2287000,274440,2561440
O-02593,F-01319,2025B,2025-08-02,2026-02-28,708500,85020,793520
O-02594,F-01319,2025A,2025-02-09,2025-09-30,940000,112800,1052800
O-02595,F-01320,2025A,2025-01-25,2025-09-30,434500,52140,486640
O-02596,F-01320,2026A,2026-01-23,2026-09-30,1303000,156360,1459360
O-02597,F-01321,2025B,2025-07-20,2026-02-28,1249500,149940,1399440
O-02598,F-01322,2025A,2025-01-16,2025-09-30,222000,26640,248640
O-02599,F-01322,2026A,2026-01-14,2026-09-30,2208000,264960,2472960
O-02600,F-01323,2026A,2026-01-21,2026-09-30,3175000,381000,3556000
O-02601,F-01323,2025B,2025-08-01,2026-02-28,1118000,134160,1252160
O-02602,F-01324,2025B,2025-07-06,2026-02-28,1550000,186000,1736000
O-02603,F-01325,2025B,2025-07-02,2026-02-28,1919000,230280,2149280
O-02604,F-01325,2025A,2025-01-17,2025-09-30,2147000,257640,2404640
O-02605,F-01325,2026A,2026-01-27,2026-09-30,2690000,322800,3012800
O-02606,F-01326,2025A,2025-02-19,2025-09-30,1172500,140700,1313200
O-02607,F-01326,2026A,2026-02-14,2026-09-30,1400000,168000,1568000
O-02608,F-01327,2025B,2025-07-23,2026-02-28,770000,92400,862400
O-02609,F-01327,2026A,2026-02-09,2026-09-30,100000,12000,112000
O-02610,F-01328,2025B,2025-08-10,2026-02-28,1154500,138540,1293040
O-02611,F-01328,2025A,2025-01-30,2025-09-30,1646000,197520,1843520
O-02612,F-01328,2026A,2026-02-08,2026-09-30,3141000,376920,3517920
O-02613,F-01329,2025A,2025-02-21,2025-09-30,878000,105360,983360
O-02614,F-01329,2025B,2025-08-03,2026-02-28,956500,114780,1071280
O-02615,F-01329,2026A,2026-02-16,2026-09-30,1425000,171000,1596000
O-02616,F-01330,2026A,2026-02-06,2026-09-30,2080000,249600,2329600
O-02617,F-01330,2025A,2025-02-20,2025-09-30,384000,46080,430080
O-02618,F-01331,2025A,2025-02-14,2025-09-30,825000,99000,924000
O-02619,F-01331,2025B,2025-07-01,2026-02-28,2017500,242100,2259600
O-02620,F-01331,2026A,2026-01-12,2026-09-30,2284000,274080,2558080
O-02621,F-01332,2025B,2025-07-06,2026-02-28,2300000,276000,2576000
O-02622,F-01333,2025B,2025-07-08,2026-02-28,508500,61020,569520
O-02623,F-01333,2025A,2025-02-12,2025-09-30,733000,87960,820960
O-02624,F-01334,2025B,2025-08-09,2026-02-28,2343000,281160,2624160
O-02625,F-01334,2026A,2026-01-15,2026-09-30,2999000,359880,3358880
O-02626,F-01334,2025A,2025-02-09,2025-09-30,219000,26280,245280
O-02627,F-01335,2025A,2025-01-28,2025-09-30,417000,50040,467040
O-02628,F-01336,2026A,2026-02-12,2026-09-30,1411500,169380,1580880
O-02629,F-01336,2025B,2025-08-02,2026-02-28,1861500,223380,2084880
O-02630,F-01336,2025A,2025-02-23,2025-09-30,2981500,357780,3339280
O-02631,F-01337,2025A,2025-02-06,2025-09-30,3872000,464640,4336640
O-02632,F-01337,2026A,2026-02-14,2026-09-30,660500,79260,739760
O-02633,F-01338,2026A,2026-01-20,2026-09-30,2202500,264300,2466800
O-02634,F-01339,2025A,2025-02-24,2025-09-30,744000,89280,833280
O-02635,F-01339,2025B,2025-07-30,2026-02-28,1422000,170640,1592640
O-02636,F-01340,2025A,2025-02-14,2025-09-30,1401500,168180,1569680
O-02637,F-01340,2026A,2026-01-23,2026-09-30,935000,112200,1047200
O-02638,F-01340,2025B,2025-07-10,2026-02-28,2332000,279840,2611840
O-02639,F-01341,2026A,2026-01-30,2026-09-30,398000,47760,445760
O-02640,F-01341,2025A,2025-02-15,2025-09-30,871500,104580,976080
O-02641,F-01342,2026A,2026-01-28,2026-09-30,2004000,240480,2244480
O-02642,F-01342,2025B,2025-08-04,2026-02-28,1595500,191460,1786960
O-02643,F-01342,2025A,2025-02-08,2025-09-30,1482500,177900,1660400
O-02644,F-01343,2025A,2025-01-17,2025-09-30,1432500,171900,1604400
O-02645,F-01343,2026A,2026-02-05,2026-09-30,2474000,296880,2770880
O-02646,F-01344,2026A,2026-02-03,2026-09-30,1102000,132240,1234240
O-02647,F-01344,2025A,2025-02-17,2025-09-30,459000,55080,514080
O-02648,F-01345,2025B,2025-08-09,2026-02-28,2915000,349800,3264800
O-02649,F-01345,2025A,2025-02-08,2025-09-30,1554000,186480,1740480
O-02650,F-01345,2026A,2026-01-18,2026-09-30,64000,7680,71680
O-02651,F-01346,2025B,2025-07-14,2026-02-28,657000,78840,735840
O-02652,F-01347,2026A,2026-02-09,2026-09-30,702000,84240,786240
O-02653,F-01348,2026A,2026-02-03,2026-09-30,1530000,183600,1713600
O-02654,F-01348,2025B,2025-08-09,2026-02-28,1204000,144480,1348480
O-02655,F-01349,2025A,2025-02-08,2025-09-30,635500,76260,711760
O-02656,F-01349,2025B,2025-07-19,2026-02-28,1749500,209940,1959440
O-02657,F-01349,2026A,2026-02-04,2026-09-30,275000,33000,308000
O-02658,F-01350,2025B,2025-07-17,2026-02-28,1402500,168300,1570800
O-02659,F-01351,2025B,2025-07-24,2026-02-28,3731000,447720,4178720
O-02660,F-01351,2026A,2026-02-03,2026-09-30,1852500,222300,2074800
O-02661,F-01352,2025A,2025-01-31,2025-09-30,681000,81720,762720
O-02662,F-01352,2026A,2026-02-15,2026-09-30,1478000,177360,1655360
O-02663,F-01353,2026A,2026-01-23,2026-09-30,171500,20580,192080
O-02664,F-01353,2025B,2025-07-22,2026-02-28,325000,39000,364000
O-02665,F-01354,2025B,2025-07-18,2026-02-28,2247000,269640,2516640
O-02666,F-01355,2025A,2025-02-24,2025-09-30,3181000,381720,3562720
O-02667,F-01356,2026A,2026-02-09,2026-09-30,2434500,292140,2726640
O-02668,F-01356,2025A,2025-02-02,2025-09-30,109500,13140,122640
O-02669,F-01356,2025B,2025-07-31,2026-02-28,2514500,301740,2816240
O-02670,F-01357,2026A,2026-02-17,2026-09-30,157000,18840,175840
O-02671,F-01357,2025A,2025-01-23,2025-09-30,987000,118440,1105440
O-02672,F-01358,2025A,2025-02-18,2025-09-30,997000,119640,1116640
O-02673,F-01358,2025B,2025-08-05,2026-02-28,751000,90120,841120
O-02674,F-01359,2025A,2025-01-22,2025-09-30,1400500,168060,1568560
O-02675,F-01359,2025B,2025-07-04,2026-02-28,1597000,191640,1788640
O-02676,F-01360,2026A,2026-01-24,2026-09-30,864500,103740,968240
O-02677,F-01361,2025A,2025-01-26,2025-09-30,2569500,308340,2877840
O-02678,F-01362,2025B,2025-07-23,2026-02-28,1443000,173160,1616160
O-02679,F-01362,2025A,2025-02-02,2025-09-30,1525000,183000,1708000
O-02680,F-01363,2026A,2026-01-22,2026-09-30,327500,39300,366800
O-02681,F-01363,2025B,2025-07-19,2026-02-28,1150000,138000,1288000
O-02682,F-01363,2025A,2025-02-24,2025-09-30,948000,113760,1061760
O-02683,F-01364,2025A,2025-02-04,2025-09-30,2111500,253380,2364880
O-02684,F-01364,2026A,2026-01-17,2026-09-30,266000,31920,297920
O-02685,F-01364,2025B,2025-07-30,2026-02-28,1221000,146520,1367520
O-02686,F-01365,2026A,2026-01-21,2026-09-30,255000,30600,285600
O-02687,F-01365,2025A,2025-02-01,2025-09-30,156000,18720,174720
O-02688,F-01366,2025A,2025-02-05,2025-09-30,1681000,201720,1882720
O-02689,F-01366,2026A,2026-01-26,2026-09-30,338500,40620,379120
O-02690,F-01366,2025B,2025-07-17,2026-02-28,2032000,243840,2275840
O-02691,F-01367,2026A,2026-01-26,2026-09-30,1141000,136920,1277920
O-02692,F-01367,2025A,2025-02-15,2025-09-30,892000,107040,999040
O-02693,F-01368,2025A,2025-01-25,2025-09-30,1651000,198120,1849120
O-02694,F-01368,2026A,2026-01-22,2026-09-30,709000,85080,794080
O-02695,F-01368,2025B,2025-08-05,2026-02-28,2871000,344520,3215520
O-02696,F-01369,2025B,2025-07-31,2026-02-28,1710000,205200,1915200
O-02697,F-01370,2026A,2026-01-15,2026-09-30,1746500,209580,1956080
O-02698,F-01370,2025B,2025-08-10,2026-02-28,2862500,343500,3206000
O-02699,F-01371,2025A,2025-01-29,2025-09-30,1142500,137100,1279600
O-02700,F-01372,2025B,2025-07-03,2026-02-28,1828000,219360,2047360
O-02701,F-01372,2025A,2025-02-14,2025-09-30,4229000,507480,4736480
O-02702,F-01372,2026A,2026-02-10,2026-09-30,2544000,305280,2849280
O-02703,F-01373,2025A,2025-01-16,2025-09-30,1691500,202980,1894480
O-02704,F-01373,2026A,2026-02-13,2026-09-30,2491000,298920,2789920
O-02705,F-01373,2025B,2025-07-07,2026-02-28,425000,51000,476000
O-02706,F-01374,2025B,2025-07-03,2026-02-28,1122500,134700,1257200
O-02707,F-01374,2026A,2026-01-22,2026-09-30,1145000,137400,1282400
O-02708,F-01374,2025A,2025-02-21,2025-09-30,370000,44400,414400
O-02709,F-01375,2025A,2025-02-15,2025-09-30,3051000,366120,3417120
O-02710,F-01375,2025B,2025-07-30,2026-02-28,1983000,237960,2220960
O-02711,F-01375,2026A,2026-02-10,2026-09-30,1124000,134880,1258880
O-02712,F-01376,2026A,2026-01-13,2026-09-30,1625000,195000,1820000
O-02713,F-01377,2025A,2025-02-01,2025-09-30,1911000,229320,2140320
O-02714,F-01377,2025B,2025-07-07,2026-02-28,1087500,130500,1218000
O-02715,F-01378,2025A,2025-02-19,2025-09-30,119500,14340,133840
O-02716,F-01378,2026A,2026-01-13,2026-09-30,2865000,343800,3208800
O-02717,F-01379,2025A,2025-01-26,2025-09-30,649000,77880,726880
O-02718,F-01380,2025A,2025-02-23,2025-09-30,2155000,258600,2413600
O-02719,F-01380,2026A,2026-01-18,2026-09-30,276000,33120,309120
O-02720,F-01381,2025B,2025-07-17,2026-02-28,1443000,173160,1616160
O-02721,F-01381,2025A,2025-02-13,2025-09-30,1249000,149880,1398880
O-02722,F-01381,2026A,2026-01-21,2026-09-30,2006500,240780,2247280
O-02723,F-01382,2025B,2025-08-10,2026-02-28,146000,17520,163520
O-02724,F-01382,2025A,2025-02-17,2025-09-30,2307500,276900,2584400
O-02725,F-01383,2025A,2025-02-18,2025-09-30,1853500,222420,2075920
O-02726,F-01383,2026A,2026-02-15,2026-09-30,1053000,126360,1179360
O-02727,F-01383,2025B,2025-08-09,2026-02-28,2689000,322680,3011680
O-02728,F-01384,2026A,2026-02-18,2026-09-30,895000,107400,1002400
O-02729,F-01384,2025B,2025-08-02,2026-02-28,2029500,243540,2273040
O-02730,F-01385,2026A,2026-02-21,2026-09-30,731500,87780,819280
O-02731,F-01386,2026A,2026-01-18,2026-09-30,815000,97800,912800
O-02732,F-01387,2026A,2026-01-23,2026-09-30,2575000,309000,2884000
O-02733,F-01388,2025A,2025-01-26,2025-09-30,1450000,174000,1624000
O-02734,F-01389,2025A,2025-02-03,2025-09-30,1823500,218820,2042320
O-02735,F-01389,2026A,2026-02-11,2026-09-30,1966500,235980,2202480
O-02736,F-01390,2026A,2026-02-19,2026-09-30,1371000,164520,1535520
O-02737,F-01391,2025B,2025-07-10,2026-02-28,1424500,170940,1595440
O-02738,F-01391,2025A,2025-02-07,2025-09-30,1647500,197700,1845200
O-02739,F-01391,2026A,2026-02-15,2026-09-30,715000,85800,800800
O-02740,F-01392,2025B,2025-08-04,2026-02-28,1636000,196320,1832320
O-02741,F-01392,2025A,2025-02-17,2025-09-30,3471000,416520,3887520
O-02742,F-01393,2026A,2026-02-18,2026-09-30,230000,27600,257600
O-02743,F-01394,2025A,2025-01-16,2025-09-30,558500,67020,625520
O-02744,F-01395,2026A,2026-02-01,2026-09-30,1670000,200400,1870400
O-02745,F-01396,2025A,2025-01-24,2025-09-30,126000,15120,141120
O-02746,F-01396,2025B,2025-07-04,2026-02-28,2830000,339600,3169600
O-02747,F-01397,2025B,2025-07-11,2026-02-28,1573000,188760,1761760
O-02748,F-01397,2025A,2025-02-15,2025-09-30,1688500,202620,1891120
O-02749,F-01397,2026A,2026-01-14,2026-09-30,1412000,169440,1581440
O-02750,F-01398,2025B,2025-07-31,2026-02-28,2774000,332880,3106880
O-02751,F-01399,2025A,2025-01-26,2025-09-30,1351000,162120,1513120
O-02752,F-01399,2025B,2025-07-30,2026-02-28,790000,94800,884800
O-02753,F-01400,2026A,2026-02-05,2026-09-30,874500,104940,979440
O-02754,F-01401,2025A,2025-02-01,2025-09-30,1102000,132240,1234240
O-02755,F-01401,2026A,2026-02-21,2026-09-30,911000,109320,1020320
O-02756,F-01401,2025B,2025-07-04,2026-02-28,2934500,352140,3286640
O-02757,F-01402,2025B,2025-07-08,2026-02-28,409000,49080,458080
O-02758,F-01403,2025A,2025-02-24,2025-09-30,1162000,139440,1301440
O-02759,F-01404,2026A,2026-02-01,2026-09-30,2045000,245400,2290400
O-02760,F-01404,2025A,2025-01-17,2025-09-30,1762500,211500,1974000
O-02761,F-01405,2026A,2026-02-11,2026-09-30,151000,18120,169120
O-02762,F-01406,2026A,2026-02-04,2026-09-30,1527000,183240,1710240
O-02763,F-01406,2025B,2025-08-09,2026-02-28,1327000,159240,1486240
O-02764,F-01407,2025A,2025-01-28,2025-09-30,2172500,260700,2433200
O-02765,F-01407,2025B,2025-07-19,2026-02-28,2050000,246000,2296000
O-02766,F-01407,2026A,2026-02-10,2026-09-30,1992500,239100,2231600
O-02767,F-01408,2025A,2025-02-13,2025-09-30,919000,110280,1029280
O-02768,F-01409,2025A,2025-02-18,2025-09-30,153000,18360,171360
O-02769,F-01410,2025A,2025-02-05,2025-09-30,325000,39000,364000
O-02770,F-01411,2025B,2025-07-05,2026-02-28,1532000,183840,1715840
O-02771,F-01411,2025A,2025-02-07,2025-09-30,796000,95520,891520
O-02772,F-01411,2026A,2026-01-25,2026-09-30,1947000,233640,2180640
O-02773,F-01412,2025B,2025-08-02,2026-02-28,1531500,183780,1715280
O-02774,F-01412,2025A,2025-02-23,2025-09-30,449000,53880,502880
O-02775,F-01413,2025A,2025-02-09,2025-09-30,907000,108840,1015840
O-02776,F-01413,2026A,2026-01-26,2026-09-30,308000,36960,344960
O-02777,F-01414,2025A,2025-02-22,2025-09-30,689000,82680,771680
O-02778,F-01414,2026A,2026-02-09,2026-09-30,467500,56100,523600
O-02779,F-01415,2025B,2025-07-10,2026-02-28,2273000,272760,2545760
O-02780,F-01416,2025B,2025-08-06,2026-02-28,2151500,258180,2409680
O-02781,F-01416,2026A,2026-02-07,2026-09-30,2132000,255840,2387840
O-02782,F-01416,2025A,2025-02-14,2025-09-30,608500,73020,681520
O-02783,F-01417,2026A,2026-02-12,2026-09-30,2146500,257580,2404080
O-02784,F-01418,2026A,2026-01-21,2026-09-30,2169000,260280,2429280
O-02785,F-01418,2025B,2025-07-06,2026-02-28,119500,14340,133840
O-02786,F-01419,2025A,2025-01-15,2025-09-30,580000,69600,649600
O-02787,F-01419,2026A,2026-02-20,2026-09-30,2681500,321780,3003280
O-02788,F-01419,2025B,2025-07-20,2026-02-28,713500,85620,799120
O-02789,F-01420,2025A,2025-01-28,2025-09-30,2520000,302400,2822400
O-02790,F-01420,2025B,2025-07-21,2026-02-28,2017500,242100,2259600
O-02791,F-01421,2025A,2025-02-10,2025-09-30,1045000,125400,1170400
O-02792,F-01421,2026A,2026-02-01,2026-09-30,2008500,241020,2249520
O-02793,F-01422,2026A,2026-02-05,2026-09-30,744000,89280,833280
O-02794,F-01422,2025B,2025-07-30,2026-02-28,1406000,168720,1574720
O-02795,F-01422,2025A,2025-02-19,2025-09-30,2011000,241320,2252320
O-02796,F-01423,2026A,2026-01-13,2026-09-30,3242000,389040,3631040
O-02797,F-01423,2025B,2025-07-11,2026-02-28,1652500,198300,1850800
O-02798,F-01424,2025A,2025-02-09,2025-09-30,2260500,271260,2531760
O-02799,F-01425,2025A,2025-02-15,2025-09-30,1498000,179760,1677760
O-02800,F-01425,2026A,2026-02-15,2026-09-30,1860500,223260,2083760
O-02801,F-01426,2025B,2025-08-01,2026-02-28,461500,55380,516880
O-02802,F-01426,2026A,2026-02-02,2026-09-30,2184000,262080,2446080
O-02803,F-01427,2025B,2025-07-12,2026-02-28,980000,117600,1097600
O-02804,F-01428,2025A,2025-02-08,2025-09-30,892000,107040,999040
O-02805,F-01428,2025B,2025-07-07,2026-02-28,1362000,163440,1525440
O-02806,F-01429,2026A,2026-02-21,2026-09-30,2187000,262440,2449440
O-02807,F-01429,2025A,2025-02-04,2025-09-30,2377000,285240,2662240
O-02808,F-01429,2025B,2025-07-03,2026-02-28,3177000,381240,3558240
O-02809,F-01430,2025A,2025-02-01,2025-09-30,1742000,209040,1951040
O-02810,F-01430,2026A,2026-01-26,2026-09-30,1206500,144780,1351280
O-02811,F-01430,2025B,2025-07-15,2026-02-28,548000,65760,613760
O-02812,F-01431,2025B,2025-07-26,2026-02-28,2216000,265920,2481920
O-02813,F-01432,2025A,2025-01-22,2025-09-30,745000,89400,834400
O-02814,F-01432,2025B,2025-07-03,2026-02-28,1305000,156600,1461600
O-02815,F-01432,2026A,2026-02-14,2026-09-30,2141500,256980,2398480
O-02816,F-01433,2025A,2025-02-14,2025-09-30,2182500,261900,2444400
O-02817,F-01433,2026A,2026-02-14,2026-09-30,878000,105360,983360
O-02818,F-01433,2025B,2025-07-21,2026-02-28,2432500,291900,2724400
O-02819,F-01434,2025A,2025-01-27,2025-09-30,1722000,206640,1928640
O-02820,F-01434,2025B,2025-07-23,2026-02-28,1350500,162060,1512560
O-02821,F-01435,2026A,2026-02-12,2026-09-30,2360000,283200,2643200
O-02822,F-01435,2025A,2025-01-18,2025-09-30,855000,102600,957600
O-02823,F-01436,2025A,2025-02-21,2025-09-30,4021500,482580,4504080
O-02824,F-01436,2026A,2026-02-08,2026-09-30,1220500,146460,1366960
O-02825,F-01437,2026A,2026-02-07,2026-09-30,1447500,173700,1621200
O-02826,F-01438,2025B,2025-08-06,2026-02-28,1605000,192600,1797600
O-02827,F-01438,2025A,2025-01-24,2025-09-30,945000,113400,1058400
O-02828,F-01439,2025B,2025-07-24,2026-02-28,593000,71160,664160
O-02829,F-01440,2025A,2025-01-21,2025-09-30,835000,100200,935200
O-02830,F-01440,2026A,2026-01-19,2026-09-30,1412000,169440,1581440
O-02831,F-01441,2025A,2025-02-15,2025-09-30,1578000,189360,1767360
O-02832,F-01442,2026A,2026-01-23,2026-09-30,966000,115920,1081920
O-02833,F-01442,2025A,2025-02-06,2025-09-30,3983000,477960,4460960
O-02834,F-01442,2025B,2025-07-18,2026-02-28,2375500,285060,2660560
O-02835,F-01443,2026A,2026-02-10,2026-09-30,1856000,222720,2078720
O-02836,F-01444,2025A,2025-02-14,2025-09-30,1550500,186060,1736560
O-02837,F-01444,2026A,2026-01-12,2026-09-30,714000,85680,799680
O-02838,F-01445,2025B,2025-07-18,2026-02-28,1149000,137880,1286880
O-02839,F-01445,2025A,2025-02-13,2025-09-30,1207500,144900,1352400
O-02840,F-01445,2026A,2026-02-08,2026-09-30,1903000,228360,2131360
O-02841,F-01446,2025A,2025-01-30,2025-09-30,781000,93720,874720
O-02842,F-01446,2025B,2025-08-07,2026-02-28,1595000,191400,1786400
O-02843,F-01446,2026A,2026-02-02,2026-09-30,1226000,147120,1373120
O-02844,F-01447,2025A,2025-02-11,2025-09-30,4087000,490440,4577440
O-02845,F-01448,2025A,2025-01-21,2025-09-30,231000,27720,258720
O-02846,F-01448,2025B,2025-07-15,2026-02-28,3251000,390120,3641120
O-02847,F-01448,2026A,2026-01-26,2026-09-30,1840000,220800,2060800
O-02848,F-01449,2025B,2025-07-06,2026-02-28,1980000,237600,2217600
O-02849,F-01450,2025A,2025-02-09,2025-09-30,2505000,300600,2805600
O-02850,F-01451,2025B,2025-08-01,2026-02-28,3432000,411840,3843840
O-02851,F-01452,2025A,2025-02-09,2025-09-30,585500,70260,655760
O-02852,F-01452,2025B,2025-08-04,2026-02-28,3288500,394620,3683120
O-02853,F-01453,2026A,2026-02-09,2026-09-30,722000,86640,808640
O-02854,F-01453,2025B,2025-07-19,2026-02-28,1613500,193620,1807120
O-02855,F-01454,2025A,2025-02-22,2025-09-30,2167500,260100,2427600
O-02856,F-01454,2026A,2026-02-14,2026-09-30,1545000,185400,1730400
O-02857,F-01454,2025B,2025-07-02,2026-02-28,1585500,190260,1775760
O-02858,F-01455,2025A,2025-01-25,2025-09-30,1624500,194940,1819440
O-02859,F-01455,2026A,2026-01-16,2026-09-30,1444500,173340,1617840
O-02860,F-01456,2025A,2025-02-04,2025-09-30,909000,109080,1018080
O-02861,F-01456,2025B,2025-07-16,2026-02-28,3082000,369840,3451840
O-02862,F-01456,2026A,2026-02-21,2026-09-30,1838000,220560,2058560
O-02863,F-01457,2025B,2025-08-05,2026-02-28,1068000,128160,1196160
O-02864,F-01457,2026A,2026-01-18,2026-09-30,2347000,281640,2628640
O-02865,F-01457,2025A,2025-02-10,2025-09-30,800000,96000,896000
O-02866,F-01458,2026A,2026-01-16,2026-09-30,1057000,126840,1183840
O-02867,F-01458,2025B,2025-07-25,2026-02-28,1175000,141000,1316000
O-02868,F-01458,2025A,2025-02-06,2025-09-30,3419000,410280,3829280
O-02869,F-01459,2026A,2026-02-16,2026-09-30,235000,28200,263200
O-02870,F-01459,2025B,2025-08-02,2026-02-28,1397500,167700,1565200
O-02871,F-01460,2025B,2025-08-07,2026-02-28,1122000,134640,1256640
O-02872,F-01460,2026A,2026-02-06,2026-09-30,2870500,344460,3214960
O-02873,F-01460,2025A,2025-02-22,2025-09-30,2142000,257040,2399040
O-02874,F-01461,2025B,2025-07-22,2026-02-28,2808000,336960,3144960
O-02875,F-01461,2025A,2025-02-23,2025-09-30,733500,88020,821520
O-02876,F-01462,2026A,2026-01-17,2026-09-30,1312000,157440,1469440
O-02877,F-01463,2025A,2025-02-19,2025-09-30,1443500,173220,1616720
O-02878,F-01464,2025B,2025-07-17,2026-02-28,300000,36000,336000
O-02879,F-01465,2025A,2025-02-13,2025-09-30,1817000,218040,2035040
O-02880,F-01465,2026A,2026-01-30,2026-09-30,877000,105240,982240
O-02881,F-01465,2025B,2025-07-24,2026-02-28,4160000,499200,4659200
O-02882,F-01466,2026A,2026-01-13,2026-09-30,784000,94080,878080
O-02883,F-01466,2025A,2025-02-20,2025-09-30,1016500,121980,1138480
O-02884,F-01466,2025B,2025-07-01,2026-02-28,2101500,252180,2353680
O-02885,F-01467,2025A,2025-01-27,2025-09-30,3828000,459360,4287360
O-02886,F-01467,2025B,2025-07-02,2026-02-28,816000,97920,913920
O-02887,F-01467,2026A,2026-02-18,2026-09-30,360000,43200,403200
O-02888,F-01468,2025A,2025-01-25,2025-09-30,1964000,235680,2199680
O-02889,F-01469,2025A,2025-02-16,2025-09-30,2958000,354960,3312960
O-02890,F-01469,2026A,2026-01-29,2026-09-30,1491500,178980,1670480
O-02891,F-01469,2025B,2025-07-15,2026-02-28,1513500,181620,1695120
