order_item_id,order_id,product_id,quantity,unit_price_cents,line_total_cents
I-010386,O-02969,P-10,2,28000,56000
I-010387,O-02969,P-08,2,36000,72000
I-010388,O-02969,P-02,1,210000,210000
I-010389,O-02970,P-05,3,520000,1560000
I-010390,O-02970,P-10,3,28000,84000
I-010391,O-02970,P-09,3,47500,142500
I-010392,O-02971,P-08,3,36000,108000
I-010393,O-02971,P-04,3,625000,1875000
I-010394,O-02971,P-01,2,45000,90000
I-010395,O-02972,P-07,2,280000,560000
I-010396,O-02972,P-03,2,62000,124000
I-010397,O-02972,P-09,1,47500,47500
I-010398,O-02973,P-03,1,62000,62000
I-010399,O-02973,P-04,3,625000,1875000
I-010400,O-02973,P-06,2,341000,682000
I-010401,O-02973,P-01,1,45000,45000
I-010402,O-02974,P-01,3,45000,135000
I-010403,O-02974,P-03,2,62000,124000
I-010404,O-02974,P-10,3,28000,84000
I-010405,O-02974,P-06,3,341000,1023000
I-010406,O-02974,P-07,2,280000,560000
I-010407,O-02975,P-10,3,28000,84000
I-010408,O-02975,P-06,3,341000,1023000
I-010409,O-02975,P-09,2,47500,95000
I-010410,O-02975,P-01,2,45000,90000
I-010411,O-02975,P-04,2,625000,1250000
I-010412,O-02976,P-09,3,47500,142500
I-010413,O-02976,P-08,3,36000,108000
I-010414,O-02976,P-03,1,62000,62000
I-010415,O-02976,P-10,2,28000,56000
I-010416,O-02977,P-06,1,341000,341000
I-010417,O-02977,P-04,2,625000,1250000
I-010418,O-02977,P-09,2,47500,95000
I-010419,O-02978,P-06,3,341000,1023000
I-010420,O-02978,P-01,2,45000,90000
I-010421,O-02978,P-10,3,28000,84000
I-010422,O-02978,P-09,1,47500,47500
I-010423,O-02979,P-06,3,341000,1023000
I-010424,O-02979,P-02,2,210000,420000
I-010425,O-02979,P-08,2,36000,72000
I-010426,O-02980,P-01,3,45000,135000
I-010427,O-02980,P-02,1,210000,210000
I-010428,O-02980,P-09,3,47500,142500
I-010429,O-02980,P-10,3,28000,84000
I-010430,O-02981,P-02,3,210000,630000
I-010431,O-02981,P-09,1,47500,47500
I-010432,O-02981,P-08,1,36000,36000
I-010433,O-02981,P-01,3,45000,135000
I-010434,O-02982,P-04,2,625000,1250000
I-010435,O-02982,P-03,2,62000,124000
I-010436,O-02982,P-05,2,520000,1040000
I-010437,O-02982,P-01,2,45000,90000
I-010438,O-02982,P-06,2,341000,682000
I-010439,O-02983,P-05,1,520000,520000
I-010440,O-02983,P-03,2,62000,124000
I-010441,O-02983,P-08,3,36000,108000
I-010442,O-02983,P-01,2,45000,90000
I-010443,O-02983,P-04,3,625000,1875000
I-010444,O-02984,P-06,3,341000,1023000
I-010445,O-02984,P-08,2,36000,72000
I-010446,O-02984,P-01,2,45000,90000
I-010447,O-02984,P-02,3,210000,630000
I-010448,O-02985,P-04,1,625000,625000
I-010449,O-02985,P-10,2,28000,56000
I-010450,O-02986,P-08,1,36000,36000
I-010451,O-02986,P-06,1,341000,341000
I-010452,O-02986,P-07,3,280000,840000
I-010453,O-02986,P-10,2,28000,56000
I-010454,O-02987,P-04,2,625000,1250000
I-010455,O-02987,P-10,3,28000,84000
I-010456,O-02987,P-05,2,520000,1040000
I-010457,O-02987,P-01,2,45000,90000
I-010458,O-02987,P-09,3,47500,142500
I-010459,O-02988,P-05,1,520000,520000
I-010460,O-02988,P-01,2,45000,90000
I-010461,O-02988,P-03,1,62000,62000
I-010462,O-02988,P-09,3,47500,142500
I-010463,O-02988,P-06,1,341000,341000
I-010464,O-02989,P-08,1,36000,36000
I-010465,O-02989,P-02,3,210000,630000
I-010466,O-02989,P-10,2,28000,56000
I-010467,O-02989,P-06,1,341000,341000
I-010468,O-02989,P-04,1,625000,625000
I-010469,O-02990,P-05,1,520000,520000
I-010470,O-02990,P-07,1,280000,280000
I-010471,O-02990,P-09,2,47500,95000
I-010472,O-02990,P-03,3,62000,186000
I-010473,O-02990,P-06,1,341000,341000
I-010474,O-02991,P-06,2,341000,682000
I-010475,O-02991,P-05,1,520000,520000
I-010476,O-02992,P-02,1,210000,210000
I-010477,O-02992,P-05,3,520000,1560000
I-010478,O-02992,P-09,2,47500,95000
I-010479,O-02993,P-05,1,520000,520000
I-010480,O-02993,P-04,2,625000,1250000
I-010481,O-02993,P-06,3,341000,1023000
I-010482,O-02993,P-03,2,62000,124000
I-010483,O-02994,P-02,1,210000,210000
I-010484,O-02994,P-05,3,520000,1560000
I-010485,O-02994,P-10,2,28000,56000
I-010486,O-02995,P-02,3,210000,630000
I-010487,O-02995,P-06,2,341000,682000
I-010488,O-02996,P-07,3,280000,840000
I-010489,O-02996,P-02,3,210000,630000
I-010490,O-02997,P-04,1,625000,625000
I-010491,O-02997,P-03,2,62000,124000
I-010492,O-02997,P-10,3,28000,84000
I-010493,O-02997,P-05,1,520000,520000
I-010494,O-02998,P-01,1,45000,45000
I-010495,O-02998,P-05,2,520000,1040000
I-010496,O-02999,P-01,2,45000,90000
I-010497,O-02999,P-04,1,625000,625000
I-010498,O-02999,P-02,1,210000,210000
I-010499,O-03000,P-03,2,62000,124000
I-010500,O-03000,P-02,2,210000,420000
I-010501,O-03000,P-01,1,45000,45000
I-010502,O-03000,P-10,2,28000,56000
I-010503,O-03001,P-07,2,280000,560000
I-010504,O-03001,P-10,3,28000,84000
I-010505,O-03001,P-09,1,47500,47500
I-010506,O-03001,P-03,1,62000,62000
I-010507,O-03001,P-05,2,520000,1040000
I-010508,O-03002,P-02,1,210000,210000
I-010509,O-03002,P-05,1,520000,520000
I-010510,O-03003,P-06,1,341000,341000
I-010511,O-03003,P-03,3,62000,186000
I-010512,O-03004,P-05,3,520000,1560000
I-010513,O-03004,P-09,2,47500,95000
I-010514,O-03004,P-02,1,210000,210000
I-010515,O-03004,P-03,2,62000,124000
I-010516,O-03004,P-08,2,36000,72000
I-010517,O-03005,P-04,3,625000,1875000
I-010518,O-03005,P-03,3,62000,186000
I-010519,O-03005,P-06,3,341000,1023000
I-010520,O-03005,P-09,3,47500,142500
I-010521,O-03005,P-08,3,36000,108000
I-010522,O-03006,P-01,1,45000,45000
I-010523,O-03006,P-04,2,625000,1250000
I-010524,O-03006,P-10,1,28000,28000
I-010525,O-03006,P-08,3,36000,108000
I-010526,O-03006,P-03,2,62000,124000
I-010527,O-03007,P-05,2,520000,1040000
I-010528,O-03007,P-03,1,62000,62000
I-010529,O-03007,P-10,2,28000,56000
I-010530,O-03008,P-10,2,28000,56000
I-010531,O-03008,P-08,3,36000,108000
I-010532,O-03009,P-07,3,280000,840000
I-010533,O-03009,P-02,2,210000,420000
I-010534,O-03010,P-02,2,210000,420000
I-010535,O-03010,P-05,2,520000,1040000
I-010536,O-03010,P-08,3,36000,108000
I-010537,O-03010,P-04,3,625000,1875000
I-010538,O-03010,P-10,1,28000,28000
I-010539,O-03011,P-01,2,45000,90000
I-010540,O-03011,P-07,2,280000,560000
I-010541,O-03011,P-09,1,47500,47500
I-010542,O-03011,P-06,1,341000,341000
I-010543,O-03011,P-08,3,36000,108000
I-010544,O-03012,P-08,2,36000,72000
I-010545,O-03012,P-06,1,341000,341000
I-010546,O-03013,P-03,3,62000,186000
I-010547,O-03013,P-05,2,520000,1040000
I-010548,O-03013,P-02,3,210000,630000
I-010549,O-03013,P-06,3,341000,1023000
I-010550,O-03013,P-09,1,47500,47500
I-010551,O-03014,P-02,2,210000,420000
I-010552,O-03014,P-06,2,341000,682000
I-010553,O-03015,P-02,1,210000,210000
I-010554,O-03015,P-05,2,520000,1040000
I-010555,O-03015,P-06,1,341000,341000
I-010556,O-03015,P-01,3,45000,135000
I-010557,O-03016,P-04,1,625000,625000
I-010558,O-03016,P-01,3,45000,135000
I-010559,O-03016,P-10,1,28000,28000
I-010560,O-03017,P-01,3,45000,135000
I-010561,O-03017,P-10,1,28000,28000
I-010562,O-03017,P-02,1,210000,210000
I-010563,O-03017,P-04,3,625000,1875000
I-010564,O-03017,P-09,2,47500,95000
I-010565,O-03018,P-07,2,280000,560000
I-010566,O-03018,P-09,3,47500,142500
I-010567,O-03018,P-01,2,45000,90000
I-010568,O-03018,P-10,2,28000,56000
I-010569,O-03018,P-08,1,36000,36000
I-010570,O-03019,P-06,2,341000,682000
I-010571,O-03019,P-04,2,625000,1250000
I-010572,O-03020,P-03,2,62000,124000
I-010573,O-03020,P-06,3,341000,1023000
I-010574,O-03021,P-06,1,341000,341000
I-010575,O-03021,P-07,1,280000,280000
I-010576,O-03021,P-08,1,36000,36000
I-010577,O-03021,P-02,2,210000,420000
I-010578,O-03022,P-08,3,36000,108000
I-010579,O-03022,P-10,3,28000,84000
I-010580,O-03022,P-01,2,45000,90000
I-010581,O-03022,P-07,3,280000,840000
I-010582,O-03023,P-05,2,520000,1040000
I-010583,O-03023,P-10,1,28000,28000
I-010584,O-03023,P-09,3,47500,142500
I-010585,O-03024,P-05,2,520000,1040000
I-010586,O-03024,P-06,1,341000,341000
I-010587,O-03024,P-08,2,36000,72000
I-010588,O-03024,P-09,3,47500,142500
I-010589,O-03024,P-03,3,62000,186000
I-010590,O-03025,P-08,1,36000,36000
I-010591,O-03025,P-07,2,280000,560000
I-010592,O-03026,P-03,2,62000,124000
I-010593,O-03026,P-08,2,36000,72000
I-010594,O-03027,P-08,1,36000,36000
I-010595,O-03027,P-05,2,520000,1040000
I-010596,O-03028,P-10,2,28000,56000
I-010597,O-03028,P-01,3,45000,135000
I-010598,O-03028,P-05,2,520000,1040000
I-010599,O-03028,P-09,1,47500,47500
I-010600,O-03029,P-02,1,210000,210000
I-010601,O-03029,P-03,2,62000,124000
I-010602,O-03030,P-02,2,210000,420000
I-010603,O-03030,P-05,2,520000,1040000
I-010604,O-03030,P-06,1,341000,341000
I-010605,O-03030,P-10,3,28000,84000
I-010606,O-03030,P-08,1,36000,36000
I-010607,O-03031,P-03,1,62000,62000
I-010608,O-03031,P-10,3,28000,84000
I-010609,O-03031,P-04,1,625000,625000
I-010610,O-03031,P-06,3,341000,1023000
I-010611,O-03032,P-07,1,280000,280000
I-010612,O-03032,P-09,3,47500,142500
I-010613,O-03033,P-06,1,341000,341000
I-010614,O-03033,P-03,3,62000,186000
I-010615,O-03033,P-02,2,210000,420000
I-010616,O-03034,P-07,1,280000,280000
I-010617,O-03034,P-01,1,45000,45000
I-010618,O-03035,P-06,3,341000,1023000
I-010619,O-03035,P-07,3,280000,840000
I-010620,O-03035,P-08,2,36000,72000
I-010621,O-03035,P-09,3,47500,142500
I-010622,O-03036,P-10,1,28000,28000
I-010623,O-03036,P-04,1,625000,625000
I-010624,O-03036,P-06,2,341000,682000
I-010625,O-03037,P-02,3,210000,630000
I-010626,O-03037,P-06,1,341000,341000
I-010627,O-03038,P-06,3,341000,1023000
I-010628,O-03038,P-10,3,28000,84000
I-010629,O-03039,P-07,1,280000,280000
I-010630,O-03039,P-09,1,47500,47500
I-010631,O-03039,P-05,3,520000,1560000
I-010632,O-03039,P-01,2,45000,90000
I-010633,O-03039,P-03,1,62000,62000
I-010634,O-03040,P-05,3,520000,1560000
I-010635,O-03040,P-01,3,45000,135000
I-010636,O-03041,P-04,2,625000,1250000
I-010637,O-03041,P-07,1,280000,280000
I-010638,O-03042,P-08,1,36000,36000
I-010639,O-03042,P-07,2,280000,560000
I-010640,O-03042,P-06,1,341000,341000
I-010641,O-03043,P-10,3,28000,84000
I-010642,O-03043,P-02,3,210000,630000
I-010643,O-03043,P-05,2,520000,1040000
I-010644,O-03043,P-04,2,625000,1250000
I-010645,O-03043,P-01,2,45000,90000
I-010646,O-03044,P-09,1,47500,47500
I-010647,O-03044,P-02,3,210000,630000
I-010648,O-03044,P-05,3,520000,1560000
I-010649,O-03044,P-07,3,280000,840000
I-010650,O-03044,P-10,1,28000,28000
I-010651,O-03045,P-03,1,62000,62000
I-010652,O-03045,P-05,2,520000,1040000
I-010653,O-03045,P-07,3,280000,840000
I-010654,O-03045,P-02,1,210000,210000
I-010655,O-03045,P-06,3,341000,1023000
I-010656,O-03046,P-09,1,47500,47500
I-010657,O-03046,P-02,2,210000,420000
I-010658,O-03047,P-03,2,62000,124000
I-010659,O-03047,P-04,2,625000,1250000
I-010660,O-03047,P-09,1,47500,47500
I-010661,O-03047,P-08,1,36000,36000
I-010662,O-03048,P-03,2,62000,124000
I-010663,O-03048,P-06,3,341000,1023000
I-010664,O-03048,P-05,3,520000,1560000
I-010665,O-03048,P-04,3,625000,1875000
I-010666,O-03048,P-08,1,36000,36000
I-010667,O-03049,P-02,2,210000,420000
I-010668,O-03049,P-07,3,280000,840000
I-010669,O-03050,P-08,3,36000,108000
I-010670,O-03050,P-07,3,280000,840000
I-010671,O-03050,P-02,2,210000,420000
I-010672,O-03050,P-06,1,341000,341000
I-010673,O-03050,P-09,1,47500,47500
I-010674,O-03051,P-03,1,62000,62000
I-010675,O-03051,P-10,2,28000,56000
I-010676,O-03052,P-02,2,210000,420000
I-010677,O-03052,P-07,3,280000,840000
I-010678,O-03052,P-04,3,625000,1875000
I-010679,O-03052,P-10,1,28000,28000
I-010680,O-03053,P-04,3,625000,1875000
I-010681,O-03053,P-03,2,62000,124000
I-010682,O-03054,P-03,3,62000,186000
I-010683,O-03054,P-04,1,625000,625000
I-010684,O-03054,P-01,2,45000,90000
I-010685,O-03054,P-07,2,280000,560000
I-010686,O-03054,P-06,2,341000,682000
I-010687,O-03055,P-03,2,62000,124000
I-010688,O-03055,P-10,3,28000,84000
I-010689,O-03056,P-10,3,28000,84000
I-010690,O-03056,P-07,2,280000,560000
I-010691,O-03056,P-08,1,36000,36000
I-010692,O-03056,P-01,2,45000,90000
I-010693,O-03056,P-04,2,625000,1250000
I-010694,O-03057,P-10,3,28000,84000
I-010695,O-03057,P-05,3,520000,1560000
I-010696,O-03057,P-08,1,36000,36000
I-010697,O-03057,P-02,1,210000,210000
I-010698,O-03058,P-10,3,28000,84000
I-010699,O-03058,P-06,3,341000,1023000
I-010700,O-03058,P-08,3,36000,108000
I-010701,O-03059,P-10,3,28000,84000
I-010702,O-03059,P-07,1,280000,280000
I-010703,O-03059,P-04,3,625000,1875000
I-010704,O-03059,P-03,2,62000,124000
I-010705,O-03060,P-02,3,210000,630000
I-010706,O-03060,P-05,3,520000,1560000
I-010707,O-03060,P-01,2,45000,90000
I-010708,O-03060,P-04,3,625000,1875000
I-010709,O-03061,P-10,2,28000,56000
I-010710,O-03061,P-01,2,45000,90000
I-010711,O-03061,P-07,1,280000,280000
I-010712,O-03061,P-09,1,47500,47500
I-010713,O-03061,P-03,3,62000,186000
I-010714,O-03062,P-03,2,62000,124000
I-010715,O-03062,P-05,3,520000,1560000
I-010716,O-03063,P-02,1,210000,210000
I-010717,O-03063,P-09,2,47500,95000
I-010718,O-03064,P-10,1,28000,28000
I-010719,O-03064,P-07,3,280000,840000
I-010720,O-03064,P-02,1,210000,210000
I-010721,O-03064,P-04,2,625000,1250000
I-010722,O-03064,P-06,3,341000,1023000
I-010723,O-03065,P-02,2,210000,420000
I-010724,O-03065,P-03,1,62000,62000
I-010725,O-03065,P-07,3,280000,840000
I-010726,O-03065,P-04,3,625000,1875000
I-010727,O-03065,P-10,3,28000,84000
I-010728,O-03066,P-03,2,62000,124000
I-010729,O-03066,P-06,1,341000,341000
I-010730,O-03066,P-10,1,28000,28000
I-010731,O-03066,P-04,3,625000,1875000
I-010732,O-03067,P-08,2,36000,72000
I-010733,O-03067,P-07,1,280000,280000
I-010734,O-03067,P-06,1,341000,341000
I-010735,O-03068,P-06,1,341000,341000
I-010736,O-03068,P-05,2,520000,1040000
I-010737,O-03069,P-06,2,341000,682000
I-010738,O-03069,P-02,2,210000,420000
I-010739,O-03069,P-10,3,28000,84000
I-010740,O-03069,P-08,1,36000,36000
I-010741,O-03069,P-09,1,47500,47500
I-010742,O-03070,P-08,3,36000,108000
I-010743,O-03070,P-05,2,520000,1040000
I-010744,O-03070,P-02,1,210000,210000
I-010745,O-03070,P-04,1,625000,625000
I-010746,O-03071,P-06,3,341000,1023000
I-010747,O-03071,P-02,1,210000,210000
I-010748,O-03071,P-05,3,520000,1560000
I-010749,O-03072,P-09,1,47500,47500
I-010750,O-03072,P-08,3,36000,108000
I-010751,O-03072,P-04,3,625000,1875000
I-010752,O-03073,P-04,3,625000,1875000
I-010753,O-03073,P-07,1,280000,280000
I-010754,O-03073,P-08,3,36000,108000
I-010755,O-03074,P-06,1,341000,341000
I-010756,O-03074,P-10,2,28000,56000
I-010757,O-03074,P-07,3,280000,840000
I-010758,O-03075,P-09,1,47500,47500
I-010759,O-03075,P-06,3,341000,1023000
I-010760,O-03075,P-10,1,28000,28000
I-010761,O-03076,P-10,2,28000,56000
I-010762,O-03076,P-07,2,280000,560000
I-010763,O-03076,P-01,3,45000,135000
I-010764,O-03076,P-04,2,625000,1250000
I-010765,O-03076,P-03,3,62000,186000
I-010766,O-03077,P-06,3,341000,1023000
I-010767,O-03077,P-05,3,520000,1560000
I-010768,O-03077,P-02,2,210000,420000
I-010769,O-03077,P-08,3,36000,108000
I-010770,O-03077,P-09,3,47500,142500
I-010771,O-03078,P-02,1,210000,210000
I-010772,O-03078,P-10,3,28000,84000
I-010773,O-03078,P-06,3,341000,1023000
I-010774,O-03078,P-07,1,280000,280000
I-010775,O-03079,P-04,1,625000,625000
I-010776,O-03079,P-10,3,28000,84000
I-010777,O-03079,P-05,3,520000,1560000
I-010778,O-03080,P-04,2,625000,1250000
I-010779,O-03080,P-05,2,520000,1040000
I-010780,O-03080,P-02,1,210000,210000
I-010781,O-03081,P-02,2,210000,420000
I-010782,O-03081,P-05,1,520000,520000
I-010783,O-03082,P-05,3,520000,1560000
I-010784,O-03082,P-06,3,341000,1023000
I-010785,O-03082,P-08,1,36000,36000
I-010786,O-03083,P-09,3,47500,142500
I-010787,O-03083,P-01,3,45000,135000
I-010788,O-03083,P-06,3,341000,1023000
I-010789,O-03083,P-03,1,62000,62000
I-010790,O-03083,P-08,2,36000,72000
I-010791,O-03084,P-05,2,520000,1040000
I-010792,O-03084,P-09,3,47500,142500
I-010793,O-03084,P-01,1,45000,45000
I-010794,O-03085,P-02,2,210000,420000
I-010795,O-03085,P-01,3,45000,135000
I-010796,O-03085,P-10,1,28000,28000
I-010797,O-03085,P-07,3,280000,840000
I-010798,O-03085,P-09,3,47500,142500
I-010799,O-03086,P-04,3,625000,1875000
I-010800,O-03086,P-05,2,520000,1040000
I-010801,O-03086,P-01,3,45000,135000
I-010802,O-03086,P-08,2,36000,72000
I-010803,O-03087,P-06,1,341000,341000
I-010804,O-03087,P-09,1,47500,47500
I-010805,O-03087,P-04,1,625000,625000
I-010806,O-03087,P-08,3,36000,108000
I-010807,O-03087,P-01,3,45000,135000
I-010808,O-03088,P-09,2,47500,95000
I-010809,O-03088,P-05,2,520000,1040000
I-010810,O-03088,P-03,3,62000,186000
I-010811,O-03089,P-06,1,341000,341000
I-010812,O-03089,P-10,3,28000,84000
I-010813,O-03089,P-07,1,280000,280000
I-010814,O-03089,P-08,1,36000,36000
I-010815,O-03090,P-09,2,47500,95000
I-010816,O-03090,P-07,3,280000,840000
I-010817,O-03091,P-10,3,28000,84000
I-010818,O-03091,P-01,2,45000,90000
I-010819,O-03091,P-09,1,47500,47500
I-010820,O-03091,P-05,1,520000,520000
I-010821,O-03092,P-06,2,341000,682000
I-010822,O-03092,P-10,1,28000,28000
I-010823,O-03092,P-04,3,625000,1875000
I-010824,O-03093,P-04,3,625000,1875000
I-010825,O-03093,P-01,2,45000,90000
I-010826,O-03093,P-07,1,280000,280000
I-010827,O-03093,P-02,1,210000,210000
I-010828,O-03094,P-01,1,45000,45000
I-010829,O-03094,P-10,3,28000,84000
I-010830,O-03094,P-02,3,210000,630000
I-010831,O-03095,P-09,1,47500,47500
I-010832,O-03095,P-05,1,520000,520000
I-010833,O-03095,P-03,2,62000,124000
I-010834,O-03095,P-02,1,210000,210000
I-010835,O-03096,P-06,2,341000,682000
I-010836,O-03096,P-07,2,280000,560000
I-010837,O-03097,P-08,1,36000,36000
I-010838,O-03097,P-03,2,62000,124000
I-010839,O-03097,P-02,2,210000,420000
I-010840,O-03097,P-01,3,45000,135000
I-010841,O-03098,P-04,3,625000,1875000
I-010842,O-03098,P-06,3,341000,1023000
I-010843,O-03099,P-06,2,341000,682000
I-010844,O-03099,P-04,3,625000,1875000
I-010845,O-03099,P-08,3,36000,108000
I-010846,O-03100,P-06,1,341000,341000
I-010847,O-03100,P-10,2,28000,56000
I-010848,O-03101,P-06,3,341000,1023000
I-010849,O-03101,P-04,1,625000,625000
I-010850,O-03102,P-02,3,210000,630000
I-010851,O-03102,P-10,3,28000,84000
I-010852,O-03102,P-01,1,45000,45000
I-010853,O-03102,P-05,3,520000,1560000
I-010854,O-03103,P-06,2,341000,682000
I-010855,O-03103,P-07,1,280000,280000
I-010856,O-03103,P-04,2,625000,1250000
I-010857,O-03104,P-07,2,280000,560000
I-010858,O-03104,P-05,2,520000,1040000
I-010859,O-03104,P-04,2,625000,1250000
I-010860,O-03105,P-05,1,520000,520000
I-010861,O-03105,P-03,1,62000,62000
I-010862,O-03105,P-08,2,36000,72000
I-010863,O-03105,P-06,2,341000,682000
I-010864,O-03105,P-07,3,280000,840000
I-010865,O-03106,P-08,1,36000,36000
I-010866,O-03106,P-02,2,210000,420000
I-010867,O-03106,P-09,2,47500,95000
I-010868,O-03107,P-04,1,625000,625000
I-010869,O-03107,P-10,1,28000,28000
I-010870,O-03107,P-02,2,210000,420000
I-010871,O-03107,P-09,1,47500,47500
I-010872,O-03108,P-10,3,28000,84000
I-010873,O-03108,P-01,3,45000,135000
I-010874,O-03108,P-08,2,36000,72000
I-010875,O-03109,P-05,2,520000,1040000
I-010876,O-03109,P-06,1,341000,341000
I-010877,O-03110,P-08,2,36000,72000
I-010878,O-03110,P-05,2,520000,1040000
I-010879,O-03110,P-03,3,62000,186000
I-010880,O-03111,P-09,1,47500,47500
I-010881,O-03111,P-06,3,341000,1023000
I-010882,O-03111,P-08,1,36000,36000
I-010883,O-03111,P-02,2,210000,420000
I-010884,O-03111,P-07,3,280000,840000
I-010885,O-03112,P-08,2,36000,72000
I-010886,O-03112,P-05,1,520000,520000
I-010887,O-03112,P-04,2,625000,1250000
I-010888,O-03112,P-02,1,210000,210000
I-010889,O-03112,P-07,1,280000,280000
I-010890,O-03113,P-06,3,341000,1023000
I-010891,O-03113,P-09,2,47500,95000
I-010892,O-03113,P-03,3,62000,186000
I-010893,O-03113,P-07,2,280000,560000
I-010894,O-03114,P-01,2,45000,90000
I-010895,O-03114,P-03,1,62000,62000
I-010896,O-03114,P-08,3,36000,108000
I-010897,O-03115,P-08,3,36000,108000
I-010898,O-03115,P-03,3,62000,186000
I-010899,O-03115,P-10,3,28000,84000
I-010900,O-03115,P-01,1,45000,45000
I-010901,O-03116,P-03,3,62000,186000
I-010902,O-03116,P-09,2,47500,95000
I-010903,O-03117,P-08,3,36000,108000
I-010904,O-03117,P-06,3,341000,1023000
I-010905,O-03117,P-03,2,62000,124000
I-010906,O-03117,P-02,1,210000,210000
I-010907,O-03117,P-05,1,520000,520000
I-010908,O-03118,P-09,2,47500,95000
I-010909,O-03118,P-02,2,210000,420000
I-010910,O-03118,P-06,2,341000,682000
I-010911,O-03118,P-08,3,36000,108000
I-010912,O-03118,P-10,2,28000,56000
I-010913,O-03119,P-01,1,45000,45000
I-010914,O-03119,P-07,1,280000,280000
I-010915,O-03119,P-10,3,28000,84000
I-010916,O-03120,P-10,3,28000,84000
I-010917,O-03120,P-02,2,210000,420000
I-010918,O-03121,P-03,2,62000,124000
I-010919,O-03121,P-08,1,36000,36000
I-010920,O-03121,P-07,1,280000,280000
I-010921,O-03121,P-09,1,47500,47500
I-010922,O-03122,P-02,2,210000,420000
I-010923,O-03122,P-07,3,280000,840000
I-010924,O-03122,P-09,3,47500,142500
I-010925,O-03123,P-08,1,36000,36000
I-010926,O-03123,P-06,2,341000,682000
I-010927,O-03124,P-10,1,28000,28000
I-010928,O-03124,P-09,1,47500,47500
